,Temp,Humidity,Wind,Precipitation,Pressure
103,19.12,0.64,5.2,rain,1016.65
104,19.08,0.66,5.36,rain,1016.59
105,19.04,0.69,5.52,rain,1016.53
106,19.0,0.72,5.68,rain,1016.48
107,19.0,0.7,5.28,rain,1016.41
108,19.0,0.69,4.89,rain,1016.35
109,19.0,0.67,4.5,rain,1016.28
110,19.0,0.66,4.1,rain,1016.22
111,19.26,0.65,4.13,rain,1016.17
112,19.51,0.65,4.17,rain,1016.11
113,19.76,0.64,4.22,rain,1016.06
114,20.01,0.63,4.28,rain,1016.0
115,19.76,0.65,3.85,rain,1015.98
116,19.51,0.67,3.57,rain,1015.95
117,19.26,0.69,3.45,rain,1015.92
118,19.0,0.71,3.52,rain,1015.89
119,18.64,0.73,3.5,rain,1015.89
120,18.29,0.75,3.65,rain,1015.9
121,17.93,0.77,3.94,rain,1015.9
122,17.58,0.8,4.35,rain,1015.91
123,17.68,0.79,4.33,rain,1015.94
124,17.79,0.78,4.31,rain,1015.98
125,17.89,0.78,4.29,rain,1016.02
126,18.0,0.77,4.27,rain,1016.05
127,17.75,0.79,4.31,rain,1016.11
128,17.5,0.82,4.36,rain,1016.17
129,17.25,0.84,4.4,rain,1016.23
130,17.0,0.86,4.45,rain,1016.3
131,17.0,0.84,4.44,rain,1016.36
132,17.0,0.83,4.43,rain,1016.43
133,17.0,0.82,4.43,rain,1016.5
134,17.0,0.8,4.42,rain,1016.57
135,17.11,0.79,4.43,rain,1016.63
136,17.21,0.77,4.45,rain,1016.7
137,17.32,0.75,4.47,rain,1016.76
138,17.43,0.74,4.5,rain,1016.82
139,17.43,0.74,4.13,rain,1016.86
140,17.43,0.75,3.76,rain,1016.89
141,19.0,0.73,3.93,rain,1016.82
142,18.89,0.72,4.02,rain,1016.84
143,18.79,0.71,4.1,rain,1016.87
144,18.68,0.7,4.19,rain,1016.89
145,18.58,0.69,4.28,rain,1016.91
146,18.79,0.68,4.65,rain,1016.9
147,19.0,0.67,5.02,rain,1016.9
148,19.22,0.65,5.4,rain,1016.89
149,19.43,0.64,5.78,rain,1016.88
150,19.57,0.63,5.38,rain,1016.84
151,19.72,0.63,5.02,rain,1016.81
152,19.86,0.62,4.71,rain,1016.77
153,20.01,0.62,4.47,rain,1016.73
154,20.01,0.62,4.58,rain,1016.67
155,20.01,0.62,4.84,rain,1016.62
156,20.01,0.62,5.23,rain,1016.56
157,20.01,0.62,5.72,rain,1016.5
158,20.01,0.62,5.79,rain,1016.44
159,20.01,0.63,5.86,rain,1016.37
160,20.01,0.63,5.94,rain,1016.31
161,20.01,0.64,6.02,rain,1016.24
162,19.76,0.65,6.15,rain,1016.19
163,19.51,0.66,6.3,rain,1016.14
164,19.26,0.67,6.46,rain,1016.08
165,19.0,0.68,6.64,rain,1016.03
166,19.14,0.68,6.61,rain,1016.0
167,19.29,0.67,6.59,rain,1015.97
168,19.43,0.66,6.58,rain,1015.94
169,19.58,0.66,6.58,rain,1015.91
170,19.33,0.67,6.23,rain,1015.92
171,19.08,0.68,5.93,rain,1015.92
172,18.83,0.69,5.68,rain,1015.93
173,18.58,0.7,5.49,rain,1015.93
174,18.33,0.72,5.15,rain,1015.97
175,18.08,0.74,4.84,rain,1016.01
176,17.83,0.76,4.55,rain,1016.04
177,17.58,0.77,4.29,rain,1016.08
178,17.68,0.76,4.32,rain,1016.14
179,17.79,0.75,4.35,rain,1016.2
180,17.89,0.74,4.39,rain,1016.26
181,17.79,0.75,4.18,rain,1016.46
182,17.68,0.76,4.07,rain,1016.53
183,17.58,0.77,3.95,rain,1016.6
184,17.58,0.78,4.09,rain,1016.66
185,17.58,0.78,4.22,rain,1016.72
186,17.58,0.79,4.36,rain,1016.78
187,17.58,0.8,4.5,rain,1016.84
188,17.68,0.8,4.8,rain,1016.88
189,17.79,0.8,5.12,rain,1016.92
190,17.89,0.8,5.46,rain,1016.96
191,17.66,0.84,2.1,rain,1016.28
192,20.01,0.78,3.93,rain,1016.85
193,19.92,0.78,3.46,rain,1016.87
194,19.83,0.79,3.0,rain,1016.89
195,19.74,0.79,2.53,rain,1016.91
196,19.66,0.79,2.1,rain,1016.94
197,20.14,0.77,2.39,rain,1016.93
198,20.61,0.75,2.72,rain,1016.92
199,21.09,0.72,3.08,rain,1016.91
200,21.57,0.7,3.44,rain,1016.91
201,21.57,0.69,3.31,rain,1016.87
202,21.57,0.69,3.21,rain,1016.83
203,21.57,0.68,3.12,rain,1016.79
204,21.57,0.67,3.07,rain,1016.76
205,21.67,0.67,3.27,rain,1016.7
206,21.78,0.67,3.62,rain,1016.64
207,21.89,0.67,4.07,rain,1016.58
208,21.99,0.66,4.6,rain,1016.52
209,21.99,0.67,3.6,rain,1016.46
210,21.99,0.69,2.7,rain,1016.4
211,21.99,0.7,1.99,rain,1016.33
212,21.99,0.71,1.77,rain,1016.27
213,21.89,0.71,2.07,rain,1016.21
214,21.78,0.71,2.71,rain,1016.16
215,21.67,0.71,3.5,rain,1016.11
216,21.57,0.71,4.37,rain,1016.05
217,21.43,0.71,4.26,rain,1016.02
218,21.28,0.72,4.15,rain,1016.0
219,21.14,0.72,4.05,rain,1015.97
220,21.0,0.73,3.95,rain,1015.94
221,20.64,0.75,3.75,rain,1015.94
222,20.29,0.77,3.55,rain,1015.95
223,19.93,0.79,3.36,rain,1015.95
224,19.58,0.81,3.16,rain,1015.96
225,19.47,0.81,3.04,rain,1015.99
226,19.37,0.82,2.94,rain,1016.03
227,19.26,0.82,2.86,rain,1016.07
228,19.15,0.83,2.8,rain,1016.1
229,19.26,0.83,2.57,rain,1016.16
230,19.37,0.83,2.36,rain,1016.22
231,19.47,0.83,2.14,rain,1016.29
232,19.58,0.83,1.92,rain,1016.35
233,19.33,0.84,1.75,rain,1016.42
234,19.08,0.85,1.58,rain,1016.48
235,18.83,0.87,1.4,rain,1016.55
236,18.58,0.88,1.23,rain,1016.62
237,18.43,0.89,1.14,rain,1016.68
238,18.29,0.9,1.05,rain,1016.75
239,18.14,0.91,0.96,rain,1016.81
240,18.0,0.91,0.87,rain,1016.87
241,18.0,0.91,0.76,rain,1016.91
242,18.0,0.91,0.65,rain,1016.94
243,18.0,0.91,0.55,rain,1016.98
244,20.01,0.74,3.81,rain,1016.87
245,20.11,0.74,3.71,rain,1016.89
246,20.22,0.75,3.61,rain,1016.92
247,20.32,0.75,3.51,rain,1016.94
248,20.43,0.76,3.41,rain,1016.96
249,20.68,0.73,3.63,rain,1016.95
250,20.93,0.7,3.87,rain,1016.95
251,21.18,0.68,4.11,rain,1016.94
252,21.43,0.65,4.36,rain,1016.93
253,21.57,0.64,4.22,rain,1016.89
254,21.71,0.63,4.1,rain,1016.86
255,21.85,0.62,3.99,rain,1016.82
256,21.99,0.61,3.9,rain,1016.78
257,22.14,0.6,3.89,rain,1016.72
258,22.28,0.59,3.92,rain,1016.66
259,22.42,0.57,3.99,rain,1016.61
260,22.57,0.56,4.09,rain,1016.55
261,22.42,0.57,3.99,rain,1016.48
262,22.28,0.58,3.93,rain,1016.42
263,22.14,0.59,3.9,rain,1016.36
264,21.99,0.6,3.91,rain,1016.29
265,21.99,0.6,3.96,rain,1016.24
266,21.99,0.59,4.01,rain,1016.18
267,21.99,0.59,4.07,rain,1016.13
268,21.99,0.58,4.12,rain,1016.08
269,21.89,0.59,4.01,rain,1016.05
270,21.78,0.59,3.93,rain,1016.02
271,21.67,0.6,3.85,rain,1015.99
272,21.57,0.6,3.8,rain,1015.96
273,21.21,0.62,3.35,rain,1015.97
274,20.86,0.64,2.9,rain,1015.97
275,20.51,0.66,2.46,rain,1015.98
276,20.16,0.68,2.03,rain,1015.98
277,20.07,0.69,1.6,rain,1016.02
278,19.99,0.7,1.18,rain,1016.05
279,19.92,0.71,0.78,rain,1016.09
280,19.83,0.73,0.5,rain,1016.13
281,19.31,0.74,0.69,rain,1016.19
282,18.78,0.75,0.93,rain,1016.25
283,18.25,0.76,1.18,rain,1016.31
284,17.72,0.77,1.44,rain,1016.37
285,17.71,0.77,1.41,rain,1016.44
286,17.69,0.78,1.4,rain,1016.51
287,17.67,0.79,1.43,rain,1016.58
288,17.66,0.79,1.5,rain,1016.65
289,17.42,0.78,1.57,rain,1016.71
290,17.19,0.78,1.65,rain,1016.77
291,16.96,0.77,1.73,rain,1016.83
292,16.72,0.77,1.82,rain,1016.89
293,16.72,0.77,1.53,rain,1016.93
294,16.72,0.77,1.26,rain,1016.97
295,20.86,0.79,4.91,rain,1016.96
296,21.0,0.78,5.06,rain,1016.99
297,20.96,0.78,4.8,rain,1016.98
298,20.93,0.78,4.55,rain,1016.97
299,20.89,0.78,4.3,rain,1016.96
300,20.85,0.79,4.06,rain,1016.95
301,20.96,0.79,4.26,rain,1016.92
302,21.07,0.79,4.47,rain,1016.88
303,21.17,0.79,4.7,rain,1016.84
304,21.28,0.79,4.93,rain,1016.8
305,21.32,0.81,5.4,rain,1016.75
306,21.36,0.83,5.88,rain,1016.69
307,21.39,0.84,6.37,rain,1016.63
308,21.43,0.86,6.86,rain,1016.57
309,21.57,0.85,6.53,rain,1016.51
310,21.71,0.84,6.23,rain,1016.44
311,21.85,0.82,5.95,rain,1016.38
312,21.99,0.81,5.72,rain,1016.32
313,21.85,0.82,5.88,rain,1016.26
314,21.71,0.82,6.07,rain,1016.21
315,21.57,0.83,6.3,rain,1016.15
316,21.43,0.84,6.55,rain,1016.1
317,21.32,0.84,6.46,rain,1016.07
318,21.21,0.84,6.38,rain,1016.04
319,21.11,0.84,6.29,rain,1016.02
320,21.0,0.84,6.21,rain,1015.99
321,20.89,0.84,6.43,rain,1015.99
322,20.79,0.85,6.66,rain,1016.0
323,20.68,0.85,6.9,rain,1016.0
324,20.58,0.86,7.16,rain,1016.0
325,20.58,0.85,7.23,rain,1016.04
326,20.58,0.83,7.31,rain,1016.08
327,20.58,0.82,7.39,rain,1016.12
328,20.58,0.81,7.47,rain,1016.15
329,20.58,0.81,7.25,rain,1016.21
330,20.58,0.82,7.03,rain,1016.27
331,20.58,0.82,6.81,rain,1016.33
332,20.58,0.83,6.6,rain,1016.4
333,20.58,0.82,7.14,rain,1016.46
334,20.58,0.82,7.69,rain,1016.53
335,20.58,0.81,8.23,rain,1016.6
336,20.58,0.81,8.78,rain,1016.67
337,20.33,0.8,8.61,rain,1016.73
338,20.08,0.8,8.47,rain,1016.79
339,19.83,0.8,8.35,rain,1016.86
340,19.58,0.8,8.26,rain,1016.92
341,19.47,0.82,7.9,rain,1016.96
342,19.37,0.84,7.55,rain,1016.99
343,19.26,0.85,7.2,rain,1017.03
344,19.43,0.82,6.76,rain,1016.74
345,19.32,0.85,5.9,rain,1016.78
346,19.22,0.87,5.08,rain,1016.83
347,19.11,0.9,4.33,rain,1016.87
348,19.0,0.92,3.68,rain,1016.92
349,19.22,0.9,4.75,rain,1016.94
350,19.43,0.89,5.99,rain,1016.96
351,19.64,0.87,7.33,rain,1016.99
352,19.85,0.85,8.71,rain,1017.01
353,19.99,0.86,8.69,rain,1017.0
354,20.14,0.86,8.67,rain,1016.99
355,20.28,0.87,8.66,rain,1016.99
356,20.43,0.87,8.66,rain,1016.98
357,20.68,0.87,8.71,rain,1016.94
358,20.93,0.86,8.76,rain,1016.9
359,21.18,0.86,8.81,rain,1016.87
360,21.43,0.85,8.86,rain,1016.83
361,21.43,0.85,8.88,rain,1016.77
362,21.43,0.85,8.9,rain,1016.71
363,21.43,0.85,8.92,rain,1016.65
364,21.43,0.85,8.94,rain,1016.6
365,21.32,0.86,8.87,rain,1016.53
366,21.21,0.86,8.82,rain,1016.47
367,21.11,0.87,8.76,rain,1016.4
368,21.0,0.88,8.71,rain,1016.34
369,20.25,0.89,8.33,rain,1016.29
370,19.5,0.9,7.98,rain,1016.23
371,18.75,0.91,7.68,rain,1016.18
372,18.0,0.92,7.43,rain,1016.12
373,18.51,0.92,6.96,rain,1016.1
374,19.01,0.92,6.5,rain,1016.07
375,19.51,0.92,6.03,rain,1016.04
376,20.01,0.92,5.57,rain,1016.01
377,19.9,0.92,6.12,rain,1016.02
378,19.79,0.92,6.68,rain,1016.02
379,19.68,0.92,7.24,rain,1016.02
380,19.58,0.92,7.79,rain,1016.03
381,19.68,0.92,7.05,rain,1016.07
382,19.79,0.92,6.31,rain,1016.1
383,19.9,0.92,5.59,rain,1016.14
384,20.01,0.92,4.89,rain,1016.18
385,20.11,0.92,5.48,rain,1016.24
386,20.22,0.91,6.07,rain,1016.3
387,20.32,0.91,6.67,rain,1016.36
388,20.43,0.91,7.26,rain,1016.42
389,20.57,0.9,7.34,rain,1016.49
390,20.71,0.89,7.4,rain,1016.56
391,20.86,0.88,7.47,rain,1016.63
392,21.0,0.88,7.54,rain,1016.7
393,20.86,0.88,7.41,rain,1016.76
394,20.71,0.89,7.28,rain,1016.82
395,20.43,0.78,4.75,rain,1016.76
396,20.68,0.77,5.22,rain,1016.81
397,20.93,0.76,5.71,rain,1016.85
398,21.18,0.74,6.22,rain,1016.9
399,21.43,0.73,6.75,rain,1016.94
400,21.71,0.71,7.21,rain,1016.97
401,22.0,0.69,7.71,rain,1016.99
402,22.28,0.68,8.24,rain,1017.01
403,22.57,0.66,8.79,rain,1017.03
404,22.42,0.7,8.87,rain,1017.03
405,22.28,0.73,8.96,rain,1017.02
406,22.14,0.77,9.07,rain,1017.01
407,21.99,0.81,9.19,rain,1017.0
408,22.1,0.79,8.81,rain,1016.96
409,22.21,0.78,8.49,rain,1016.93
410,22.31,0.76,8.24,rain,1016.89
411,22.42,0.75,8.07,rain,1016.85
412,22.42,0.76,8.09,rain,1016.79
413,22.42,0.77,8.1,rain,1016.74
414,22.42,0.78,8.12,rain,1016.68
415,22.42,0.79,8.14,rain,1016.62
416,22.42,0.78,8.22,rain,1016.55
417,22.42,0.78,8.3,rain,1016.49
418,22.42,0.77,8.38,rain,1016.43
419,22.42,0.77,8.46,rain,1016.36
420,22.31,0.78,8.39,rain,1016.31
421,22.21,0.79,8.32,rain,1016.25
422,22.1,0.8,8.26,rain,1016.2
423,21.99,0.81,8.19,rain,1016.15
424,21.99,0.81,8.72,rain,1016.12
425,21.99,0.81,9.24,rain,1016.09
426,21.99,0.81,9.77,rain,1016.06
427,21.99,0.81,10.3,rain,1016.03
428,21.99,0.82,10.44,rain,1016.04
429,21.99,0.82,10.63,rain,1016.04
430,21.99,0.83,10.85,rain,1016.05
431,21.99,0.83,11.12,rain,1016.05
432,21.6,0.84,10.51,rain,1016.09
433,21.21,0.86,9.91,rain,1016.13
434,20.82,0.87,9.31,rain,1016.16
435,20.43,0.88,8.71,rain,1016.2
436,20.68,0.87,8.57,rain,1016.26
437,20.93,0.86,8.44,rain,1016.32
438,21.18,0.84,8.31,rain,1016.38
439,21.43,0.83,8.18,rain,1016.44
440,20.7,0.82,6.1,rain,1016.51
441,19.98,0.8,4.03,rain,1016.58
442,19.25,0.79,1.96,rain,1016.65
443,18.53,0.78,0.26,rain,1016.72
444,18.46,0.78,0.24,rain,1016.78
445,18.38,0.78,0.21,rain,1016.84
446,18.31,0.79,0.19,rain,1016.9
447,18.43,0.76,0.33,rain,1016.79
448,18.57,0.72,0.53,rain,1016.83
449,18.72,0.68,0.73,rain,1016.88
450,18.86,0.64,0.93,rain,1016.92
451,19.0,0.6,1.14,rain,1016.97
452,19.29,0.62,0.97,rain,1016.99
453,19.57,0.64,0.8,rain,1017.01
454,19.86,0.67,0.65,rain,1017.03
455,20.14,0.69,0.53,rain,1017.06
456,19.86,0.67,1.36,rain,1017.05
457,19.57,0.65,2.59,rain,1017.04
458,19.29,0.63,3.84,rain,1017.03
459,19.59,0.62,3.81,rain,1016.99
460,21.36,0.64,0.77,rain,1016.87
461,20.91,0.61,1.26,rain,1016.82
462,20.47,0.59,2.16,rain,1016.76
463,20.02,0.57,3.14,rain,1016.7
464,19.58,0.55,4.14,rain,1016.64
465,20.04,0.57,3.14,rain,1016.58
466,20.52,0.59,2.17,rain,1016.51
467,20.98,0.61,1.3,rain,1016.45
468,21.45,0.63,0.86,rain,1016.38
469,21.36,0.63,0.85,rain,1016.33
470,21.27,0.63,0.84,rain,1016.28
471,21.18,0.64,0.84,rain,1016.22
472,21.09,0.64,0.83,rain,1016.17
473,20.95,0.65,0.8,rain,1016.14
474,20.82,0.65,0.78,rain,1016.11
475,20.68,0.66,0.76,rain,1016.09
476,20.54,0.66,0.74,rain,1016.06
477,19.8,0.65,1.08,rain,1016.06
478,19.06,0.63,1.83,rain,1016.07
479,18.32,0.62,2.66,rain,1016.07
480,17.58,0.61,3.52,rain,1016.08
481,17.22,0.63,3.33,rain,1016.11
482,16.86,0.65,3.13,rain,1016.15
483,16.51,0.67,2.94,rain,1016.19
484,16.14,0.69,2.75,rain,1016.22
485,15.79,0.7,2.53,rain,1016.28
486,15.43,0.72,2.32,rain,1016.35
487,15.08,0.74,2.11,rain,1016.41
488,14.72,0.75,1.9,rain,1016.47
489,14.61,0.75,1.81,rain,1016.54
490,14.51,0.75,1.73,rain,1016.61
491,14.4,0.75,1.68,rain,1016.67
492,14.29,0.75,1.64,rain,1016.74
493,14.19,0.76,1.58,rain,1016.8
494,14.08,0.76,1.53,rain,1016.87
495,13.98,0.77,1.48,rain,1016.93
496,13.87,0.77,1.43,rain,1016.99
497,17.0,0.7,4.93,rain,1016.81
498,17.0,0.7,4.67,rain,1016.85
499,17.0,0.7,4.41,rain,1016.9
500,17.0,0.7,4.14,rain,1016.94
501,17.0,0.7,3.88,rain,1016.99
502,17.25,0.69,4.36,rain,1017.01
503,17.5,0.68,4.83,rain,1017.03
504,17.75,0.66,5.31,rain,1017.06
505,18.0,0.65,5.78,rain,1017.08
506,17.86,0.66,5.76,rain,1017.07
507,17.72,0.67,5.75,rain,1017.06
508,17.57,0.67,5.74,rain,1017.06
509,17.43,0.68,5.75,rain,1017.05
510,17.43,0.68,5.49,rain,1017.01
511,17.43,0.69,5.23,rain,1016.97
512,17.43,0.7,4.98,rain,1016.94
513,17.43,0.7,4.76,rain,1016.9
514,17.21,0.73,4.65,rain,1016.84
515,17.0,0.75,4.54,rain,1016.78
516,16.78,0.77,4.43,rain,1016.72
517,16.57,0.79,4.32,rain,1016.66
518,16.32,0.83,4.11,rain,1016.6
519,16.07,0.86,3.9,rain,1016.54
520,15.82,0.9,3.69,rain,1016.47
521,15.57,0.93,3.48,rain,1016.41
522,15.32,0.94,3.48,rain,1016.35
523,15.07,0.96,3.53,rain,1016.3
524,14.82,0.98,3.64,rain,1016.25
525,14.57,0.99,3.8,rain,1016.19
526,14.57,0.99,3.14,rain,1016.17
527,14.57,0.99,2.48,rain,1016.14
528,14.57,0.99,1.83,rain,1016.11
529,14.57,0.99,1.17,rain,1016.08
530,14.57,0.98,1.65,rain,1016.08
531,14.57,0.97,2.13,rain,1016.09
532,14.57,0.96,2.62,rain,1016.09
533,14.57,0.95,3.1,rain,1016.1
534,14.54,0.97,2.69,rain,1016.14
535,14.52,0.98,2.36,rain,1016.17
536,14.49,0.99,2.15,rain,1016.21
537,14.47,1.0,2.1,rain,1016.25
538,14.6,0.99,2.26,rain,1016.31
539,14.73,0.98,2.57,rain,1016.37
540,14.87,0.97,2.99,rain,1016.43
541,15.0,0.95,3.46,rain,1016.49
542,15.14,0.95,4.0,rain,1016.56
543,15.28,0.95,4.55,rain,1016.63
544,15.43,0.95,5.12,rain,1016.7
545,15.57,0.95,5.7,rain,1016.77
546,15.68,0.95,5.15,rain,1016.83
547,15.78,0.94,4.62,rain,1016.89
548,15.89,0.94,4.11,rain,1016.95
549,17.0,0.96,1.16,rain,1016.83
550,17.11,0.95,0.89,rain,1016.88
551,17.21,0.94,1.14,rain,1016.92
552,17.32,0.94,1.68,rain,1016.97
553,17.43,0.93,2.32,rain,1017.01
554,17.78,0.91,2.44,rain,1017.04
555,18.14,0.89,2.65,rain,1017.06
556,18.5,0.87,2.93,rain,1017.08
557,18.86,0.85,3.27,rain,1017.1
558,18.86,0.87,3.48,rain,1017.09
559,18.86,0.89,3.71,rain,1017.09
560,18.86,0.91,3.99,rain,1017.08
561,18.86,0.93,4.28,rain,1017.07
562,19.0,0.92,4.23,rain,1017.03
563,19.14,0.9,4.18,rain,1017.0
564,19.28,0.89,4.14,rain,1016.96
565,19.43,0.87,4.09,rain,1016.92
566,19.32,0.88,4.0,rain,1016.86
567,19.22,0.89,3.91,rain,1016.8
568,19.11,0.89,3.82,rain,1016.75
569,19.0,0.9,3.74,rain,1016.69
570,19.11,0.89,3.71,rain,1016.62
571,19.22,0.89,3.7,rain,1016.56
572,19.32,0.88,3.67,rain,1016.49
573,19.43,0.87,3.66,rain,1016.43
574,19.32,0.87,3.63,rain,1016.38
575,19.22,0.87,3.59,rain,1016.32
576,19.11,0.87,3.56,rain,1016.27
577,19.0,0.87,3.53,rain,1016.22
578,18.75,0.88,3.41,rain,1016.19
579,18.5,0.88,3.3,rain,1016.16
580,18.25,0.89,3.21,rain,1016.13
581,18.0,0.9,3.12,rain,1016.1
582,17.89,0.9,2.93,rain,1016.11
583,17.79,0.91,2.73,rain,1016.11
584,17.68,0.91,2.53,rain,1016.12
585,17.58,0.92,2.34,rain,1016.12
586,17.58,0.91,2.18,rain,1016.16
587,17.58,0.91,2.02,rain,1016.2
588,17.58,0.9,1.86,rain,1016.23
589,17.58,0.9,1.69,rain,1016.27
590,17.47,0.9,1.81,rain,1016.33
591,17.36,0.91,2.02,rain,1016.39
592,17.26,0.91,2.29,rain,1016.45
593,17.15,0.92,2.6,rain,1016.51
594,17.15,0.92,2.46,rain,1016.58
595,17.15,0.92,2.37,rain,1016.65
596,17.15,0.92,2.33,rain,1016.72
597,17.15,0.92,2.36,rain,1016.79
598,17.29,0.9,2.17,rain,1016.85
599,17.44,0.89,1.98,rain,1016.91
600,17.58,0.87,1.81,rain,1016.97
601,20.01,0.76,4.26,rain,1016.85
602,20.5,0.75,4.51,rain,1016.9
603,21.0,0.74,4.77,rain,1016.94
604,21.49,0.73,5.05,rain,1016.99
605,21.99,0.72,5.34,rain,1017.04
606,22.24,0.72,4.92,rain,1017.06
607,22.49,0.72,4.5,rain,1017.08
608,22.74,0.72,4.09,rain,1017.1
609,22.99,0.72,3.68,rain,1017.13
610,22.99,0.72,3.67,rain,1017.12
611,22.99,0.72,3.69,rain,1017.11
612,22.99,0.72,3.71,rain,1017.1
613,22.99,0.72,3.74,rain,1017.09
614,23.11,0.71,3.71,rain,1017.06
615,23.21,0.71,3.67,rain,1017.02
616,23.32,0.7,3.63,rain,1016.98
617,23.43,0.7,3.59,rain,1016.94
618,23.32,0.7,3.74,rain,1016.88
619,23.21,0.7,3.88,rain,1016.83
620,23.11,0.7,4.03,rain,1016.77
621,22.99,0.7,4.17,rain,1016.71
622,22.85,0.71,3.81,rain,1016.65
623,22.71,0.73,3.46,rain,1016.58
624,22.56,0.75,3.1,rain,1016.52
625,22.42,0.77,2.75,rain,1016.45
626,22.17,0.78,2.53,rain,1016.4
627,21.92,0.79,2.38,rain,1016.35
628,21.68,0.8,2.3,rain,1016.29
629,21.43,0.82,2.3,rain,1016.24
630,21.07,0.82,1.15,rain,1016.21
631,20.72,0.83,0.5,rain,1016.18
632,20.36,0.84,1.43,rain,1016.15
633,20.01,0.85,2.6,rain,1016.13
