,Temp,Humidity,Wind,Precipitation,Pressure
63,27.87,0.55,5.11,rain,1014.63
64,27.87,0.55,5.15,rain,1014.59
65,27.87,0.55,5.19,rain,1014.54
66,27.87,0.55,5.23,rain,1014.5
67,27.71,0.56,4.82,rain,1014.48
68,27.54,0.58,4.43,rain,1014.47
69,27.39,0.59,4.04,rain,1014.45
70,27.23,0.6,3.66,rain,1014.44
71,27.02,0.61,3.59,rain,1014.46
72,26.8,0.61,3.52,rain,1014.48
73,26.59,0.62,3.45,rain,1014.5
74,26.37,0.62,3.39,rain,1014.52
75,25.87,0.65,2.94,rain,1014.57
76,25.37,0.68,2.49,rain,1014.62
77,24.87,0.71,2.04,rain,1014.68
78,24.36,0.74,1.59,rain,1014.73
79,24.26,0.77,1.58,rain,1014.8
80,24.14,0.79,1.6,rain,1014.87
81,24.04,0.82,1.64,rain,1014.94
82,23.93,0.84,1.69,rain,1015.01
83,23.68,0.84,1.48,rain,1015.08
84,23.43,0.85,1.29,rain,1015.15
85,23.18,0.85,1.1,rain,1015.22
86,22.93,0.85,0.93,rain,1015.29
87,22.69,0.86,0.82,rain,1015.35
88,22.44,0.87,0.73,rain,1015.41
89,22.19,0.88,0.68,rain,1015.47
90,24.88,0.74,0.79,rain,1015.53
91,25.01,0.74,1.03,rain,1015.55
92,25.14,0.74,1.32,rain,1015.58
93,25.27,0.74,1.65,rain,1015.6
94,25.39,0.73,1.98,rain,1015.63
95,25.81,0.71,2.08,rain,1015.62
96,26.23,0.69,2.28,rain,1015.62
97,26.64,0.67,2.56,rain,1015.62
98,27.06,0.65,2.9,rain,1015.61
99,27.23,0.64,3.31,rain,1015.58
100,27.41,0.63,3.73,rain,1015.55
101,27.58,0.62,4.16,rain,1015.51
102,27.75,0.61,4.6,rain,1015.48
103,27.76,0.62,4.64,rain,1015.42
104,27.77,0.63,4.7,rain,1015.36
105,27.79,0.63,4.76,rain,1015.31
106,27.8,0.64,4.82,rain,1015.25
107,27.8,0.64,4.73,rain,1015.18
108,27.8,0.64,4.63,rain,1015.11
109,27.8,0.65,4.54,rain,1015.04
110,27.8,0.65,4.46,rain,1014.97
111,27.68,0.65,4.28,rain,1014.91
112,27.56,0.65,4.1,rain,1014.84
113,27.44,0.65,3.93,rain,1014.78
114,27.33,0.65,3.76,rain,1014.71
115,27.47,0.65,3.84,rain,1014.67
116,27.61,0.65,3.93,rain,1014.62
117,27.74,0.65,4.03,rain,1014.58
118,27.88,0.65,4.13,rain,1014.53
119,27.53,0.65,4.01,rain,1014.52
120,27.18,0.66,3.88,rain,1014.5
121,26.84,0.67,3.77,rain,1014.49
122,26.49,0.67,3.65,rain,1014.48
123,26.24,0.68,3.43,rain,1014.5
124,25.99,0.69,3.21,rain,1014.52
125,25.74,0.7,2.99,rain,1014.54
126,25.49,0.71,2.77,rain,1014.56
127,25.29,0.73,2.72,rain,1014.61
128,25.08,0.74,2.67,rain,1014.66
129,24.88,0.75,2.63,rain,1014.71
130,24.68,0.76,2.6,rain,1014.77
131,24.48,0.78,2.45,rain,1014.83
132,24.28,0.79,2.29,rain,1014.9
133,24.08,0.81,2.14,rain,1014.97
134,23.87,0.82,1.98,rain,1015.04
135,23.63,0.82,1.62,rain,1015.12
136,23.38,0.82,1.38,rain,1015.19
137,23.13,0.82,1.34,rain,1015.26
138,22.88,0.82,1.5,rain,1015.33
139,22.63,0.83,1.51,rain,1015.39
140,22.38,0.85,1.64,rain,1015.45
141,22.13,0.86,1.86,rain,1015.51
142,25.22,0.72,1.72,rain,1015.61
143,25.59,0.71,1.88,rain,1015.64
144,25.96,0.69,2.07,rain,1015.66
145,26.34,0.66,2.41,rain,1015.66
146,26.72,0.64,2.78,rain,1015.65
147,27.1,0.61,3.15,rain,1015.65
148,27.62,0.58,3.59,rain,1015.61
149,27.76,0.58,3.71,rain,1015.58
150,27.89,0.58,3.87,rain,1015.55
151,28.02,0.58,4.06,rain,1015.51
152,27.96,0.59,4.04,rain,1015.46
153,27.89,0.59,4.05,rain,1015.4
154,27.82,0.6,4.07,rain,1015.34
155,27.75,0.61,4.12,rain,1015.28
156,27.75,0.61,3.97,rain,1015.21
157,27.75,0.61,3.84,rain,1015.15
158,27.75,0.61,3.72,rain,1015.08
159,27.89,0.6,3.68,rain,1014.88
160,27.96,0.59,3.71,rain,1014.81
161,28.02,0.59,3.76,rain,1014.75
162,27.96,0.6,3.61,rain,1014.7
163,27.89,0.61,3.46,rain,1014.66
164,27.82,0.62,3.32,rain,1014.61
165,27.51,0.63,3.26,rain,1014.55
166,27.26,0.64,3.35,rain,1014.54
167,27.01,0.64,3.43,rain,1014.52
168,26.77,0.65,3.52,rain,1014.51
169,26.26,0.67,3.29,rain,1014.53
170,25.76,0.69,3.09,rain,1014.55
171,25.26,0.72,2.92,rain,1014.57
172,24.76,0.74,2.79,rain,1014.6
173,24.69,0.74,2.46,rain,1014.65
174,24.62,0.74,2.14,rain,1014.7
175,24.55,0.75,1.82,rain,1014.75
176,23.86,0.8,1.03,rain,1014.94
177,23.55,0.83,0.94,rain,1015.01
178,23.24,0.85,1.0,rain,1015.08
179,22.99,0.85,0.63,rain,1015.15
180,22.74,0.85,0.63,rain,1015.23
181,22.5,0.85,1.0,rain,1015.3
182,22.25,0.85,1.66,rain,1015.43
183,22.25,0.85,1.84,rain,1015.49
184,22.25,0.85,2.02,rain,1015.54
185,24.09,0.73,1.13,rain,1015.6
186,24.63,0.71,1.12,rain,1015.63
187,25.17,0.69,1.11,rain,1015.65
188,25.72,0.67,1.11,rain,1015.67
189,26.74,0.61,1.94,rain,1015.69
190,26.99,0.6,2.49,rain,1015.69
191,27.24,0.58,3.07,rain,1015.68
192,27.41,0.58,2.89,rain,1015.65
193,27.57,0.58,2.77,rain,1015.62
194,27.73,0.58,2.71,rain,1015.58
195,27.9,0.58,2.63,rain,1015.49
196,27.9,0.58,2.6,rain,1015.43
197,27.9,0.58,2.62,rain,1015.38
198,27.9,0.58,2.7,rain,1015.32
199,28.15,0.58,2.78,rain,1015.25
200,28.41,0.57,2.88,rain,1015.18
201,28.66,0.56,3.0,rain,1015.11
202,28.91,0.55,3.13,rain,1015.04
203,28.91,0.55,3.26,rain,1014.97
204,28.91,0.55,3.39,rain,1014.91
205,28.91,0.55,3.53,rain,1014.84
206,27.76,0.59,3.98,rain,1014.69
207,27.19,0.6,4.15,rain,1014.65
208,26.61,0.62,4.32,rain,1014.6
209,26.68,0.62,4.04,rain,1014.59
210,26.76,0.62,3.76,rain,1014.57
211,26.83,0.61,3.48,rain,1014.56
212,26.65,0.63,2.77,rain,1014.57
213,26.4,0.64,2.35,rain,1014.59
214,26.15,0.66,1.96,rain,1014.61
215,25.9,0.68,1.6,rain,1014.63
216,25.55,0.69,1.53,rain,1014.68
217,25.19,0.71,1.46,rain,1014.74
218,24.84,0.72,1.39,rain,1014.79
219,24.48,0.73,1.31,rain,1014.84
220,24.42,0.76,1.38,rain,1014.91
221,24.36,0.78,1.55,rain,1014.98
222,24.3,0.81,1.8,rain,1015.05
223,23.88,0.85,1.47,rain,1015.26
224,23.69,0.85,1.18,rain,1015.33
225,23.52,0.86,0.9,rain,1015.41
226,23.36,0.87,0.7,rain,1015.46
227,23.19,0.88,0.67,rain,1015.52
228,23.04,0.88,0.81,rain,1015.58
229,24.24,0.73,2.1,rain,1015.64
230,24.78,0.7,1.82,rain,1015.66
231,25.32,0.68,1.55,rain,1015.68
232,25.86,0.65,1.29,rain,1015.71
233,26.41,0.63,1.04,rain,1015.73
234,26.61,0.61,0.94,rain,1015.73
235,26.82,0.58,1.17,rain,1015.72
236,27.03,0.56,1.59,rain,1015.72
237,27.43,0.54,2.56,rain,1015.65
238,27.53,0.54,2.86,rain,1015.62
239,27.62,0.54,3.19,rain,1015.58
240,27.73,0.54,3.26,rain,1015.52
241,27.85,0.54,3.36,rain,1015.47
242,27.96,0.54,3.48,rain,1015.41
243,28.16,0.55,3.48,rain,1015.28
244,28.24,0.55,3.37,rain,1015.21
245,28.33,0.55,3.32,rain,1015.14
246,28.41,0.55,3.32,rain,1015.07
247,28.53,0.54,3.38,rain,1015.01
248,28.66,0.53,3.46,rain,1014.94
249,28.78,0.53,3.53,rain,1014.88
250,28.91,0.52,3.6,rain,1014.81
251,28.78,0.53,3.58,rain,1014.77
252,28.66,0.54,3.56,rain,1014.72
253,28.53,0.55,3.56,rain,1014.68
254,28.01,0.56,3.55,rain,1014.61
255,27.82,0.56,3.54,rain,1014.59
256,27.62,0.56,3.53,rain,1014.58
257,27.12,0.58,3.25,rain,1014.6
258,26.63,0.6,2.95,rain,1014.62
259,26.13,0.63,2.67,rain,1014.65
260,25.44,0.67,2.1,rain,1014.72
261,25.25,0.69,1.9,rain,1014.77
262,25.07,0.7,1.78,rain,1014.82
263,24.88,0.72,1.77,rain,1014.87
264,24.78,0.75,1.73,rain,1014.94
265,24.69,0.77,1.73,rain,1015.01
266,24.6,0.8,1.78,rain,1015.08
267,24.51,0.82,1.88,rain,1015.15
268,24.51,0.81,1.86,rain,1015.23
269,24.51,0.81,1.85,rain,1015.3
270,24.51,0.8,1.86,rain,1015.37
271,24.01,0.82,2.07,rain,1015.56
272,23.76,0.84,2.18,rain,1015.61
273,24.16,0.77,1.72,rain,1015.77
274,24.19,0.77,1.72,rain,1015.76
275,24.22,0.76,1.74,rain,1015.76
276,24.24,0.76,1.77,rain,1015.75
277,24.27,0.76,1.82,rain,1015.75
278,25.22,0.73,1.63,rain,1015.5
279,25.19,0.74,1.82,rain,1015.44
280,25.16,0.75,2.04,rain,1015.38
281,25.16,0.75,1.9,rain,1015.31
282,25.16,0.75,1.79,rain,1015.24
283,25.16,0.75,1.71,rain,1015.17
284,24.99,0.76,1.52,rain,1015.04
285,24.82,0.77,1.38,rain,1014.98
286,24.66,0.78,1.26,rain,1014.91
287,24.48,0.78,1.15,rain,1014.85
288,24.48,0.78,1.24,rain,1014.8
289,24.48,0.78,1.32,rain,1014.76
290,24.48,0.78,1.41,rain,1014.71
291,24.48,0.78,1.5,rain,1014.67
292,24.51,0.78,1.11,rain,1014.65
293,24.54,0.78,1.06,rain,1014.64
294,24.56,0.78,1.38,rain,1014.63
295,24.33,0.8,2.11,rain,1014.66
296,24.21,0.81,2.23,rain,1014.68
297,24.08,0.82,2.35,rain,1014.7
298,23.92,0.83,2.17,rain,1014.75
299,23.75,0.85,2.0,rain,1014.81
300,23.58,0.86,1.82,rain,1014.86
301,23.37,0.88,1.73,rain,1014.98
302,23.32,0.88,1.89,rain,1015.05
303,23.28,0.89,2.11,rain,1015.12
304,23.23,0.89,2.36,rain,1015.19
305,23.09,0.89,2.44,rain,1015.26
306,22.96,0.9,2.6,rain,1015.33
307,22.82,0.9,2.83,rain,1015.41
308,22.68,0.91,3.12,rain,1015.48
309,22.48,0.9,2.91,rain,1015.53
310,22.28,0.9,2.75,rain,1015.59
311,22.08,0.89,2.65,rain,1015.65
312,21.25,0.93,3.2,rain,1015.71
313,21.56,0.91,3.07,rain,1015.73
314,21.87,0.89,2.95,rain,1015.75
315,22.18,0.88,2.82,rain,1015.78
316,22.73,0.86,2.79,rain,1015.8
317,22.98,0.86,2.9,rain,1015.79
318,23.23,0.85,3.01,rain,1015.79
319,23.47,0.85,3.14,rain,1015.78
320,23.92,0.83,3.02,rain,1015.75
321,24.36,0.81,2.91,rain,1015.72
322,24.8,0.79,2.82,rain,1015.68
323,25.24,0.77,2.74,rain,1015.65
324,25.5,0.76,2.69,rain,1015.59
325,25.75,0.74,2.64,rain,1015.53
326,26.01,0.73,2.6,rain,1015.47
327,26.57,0.68,2.21,rain,1015.28
328,26.72,0.67,2.05,rain,1015.21
329,26.88,0.65,1.9,rain,1015.14
330,26.82,0.65,1.98,rain,1015.07
331,26.76,0.66,2.15,rain,1015.01
332,26.7,0.66,2.38,rain,1014.94
333,26.25,0.67,2.79,rain,1014.83
334,25.87,0.68,2.91,rain,1014.79
335,25.48,0.69,3.03,rain,1014.74
336,25.09,0.7,3.15,rain,1014.7
337,24.67,0.73,2.44,rain,1014.69
338,24.24,0.76,1.96,rain,1014.67
339,23.82,0.79,1.89,rain,1014.66
340,23.4,0.82,2.26,rain,1014.65
341,23.11,0.83,2.08,rain,1014.67
342,22.83,0.85,1.92,rain,1014.69
343,22.54,0.86,1.79,rain,1014.71
344,21.76,0.9,1.54,rain,1014.84
345,21.51,0.91,1.51,rain,1014.89
346,21.25,0.93,1.51,rain,1014.94
347,21.34,0.91,1.61,rain,1015.01
348,21.43,0.89,1.71,rain,1015.08
349,21.53,0.87,1.81,rain,1015.15
350,21.54,0.85,2.25,rain,1015.3
351,21.48,0.85,2.61,rain,1015.37
352,21.41,0.85,2.98,rain,1015.44
353,21.34,0.85,3.37,rain,1015.51
354,21.48,0.84,3.21,rain,1015.57
355,21.61,0.84,3.11,rain,1015.63
356,21.75,0.84,3.05,rain,1015.68
357,24.63,0.72,1.39,rain,1015.79
358,25.13,0.71,0.97,rain,1015.81
359,25.63,0.7,0.57,rain,1015.83
360,26.13,0.65,0.42,rain,1015.83
361,26.63,0.61,0.6,rain,1015.82
362,27.12,0.57,0.93,rain,1015.82
363,27.71,0.53,1.46,rain,1015.78
364,27.79,0.53,1.83,rain,1015.75
365,27.87,0.53,2.31,rain,1015.71
366,27.96,0.53,2.85,rain,1015.68
367,27.82,0.53,2.77,rain,1015.62
368,27.69,0.54,2.73,rain,1015.56
369,27.56,0.54,2.72,rain,1015.5
370,27.43,0.55,2.75,rain,1015.45
371,27.38,0.55,2.62,rain,1015.38
372,27.33,0.56,2.54,rain,1015.31
373,27.28,0.56,2.52,rain,1015.24
374,27.14,0.59,3.0,rain,1015.04
375,27.1,0.6,3.35,rain,1014.97
376,27.06,0.61,3.76,rain,1014.91
377,26.9,0.63,3.52,rain,1014.86
378,26.74,0.64,3.3,rain,1014.82
379,26.59,0.65,3.09,rain,1014.78
380,26.09,0.69,2.67,rain,1014.72
381,25.74,0.71,2.58,rain,1014.71
382,25.41,0.73,2.63,rain,1014.69
383,25.06,0.75,2.83,rain,1014.68
384,24.88,0.75,2.36,rain,1014.7
385,24.69,0.76,1.89,rain,1014.72
386,24.51,0.76,1.43,rain,1014.75
387,24.33,0.76,0.98,rain,1014.77
388,24.19,0.78,0.88,rain,1014.82
389,24.06,0.79,0.82,rain,1014.87
390,23.93,0.81,0.8,rain,1014.93
391,23.21,0.84,0.76,rain,1015.12
392,22.91,0.85,0.77,rain,1015.19
393,22.61,0.85,0.83,rain,1015.26
394,22.52,0.85,0.83,rain,1015.33
395,22.43,0.85,0.83,rain,1015.4
396,22.34,0.85,0.85,rain,1015.47
397,22.0,0.86,0.91,rain,1015.6
398,21.75,0.88,0.96,rain,1015.66
399,21.5,0.89,1.01,rain,1015.72
400,23.41,0.78,2.52,rain,1015.77
401,24.16,0.74,2.39,rain,1015.8
402,24.91,0.7,2.28,rain,1015.82
403,25.66,0.66,2.18,rain,1015.84
404,26.81,0.61,1.06,rain,1015.86
405,27.01,0.6,1.06,rain,1015.85
406,27.21,0.6,1.5,rain,1015.85
407,27.42,0.58,1.88,rain,1015.81
408,27.62,0.56,2.25,rain,1015.78
409,27.82,0.54,2.63,rain,1015.74
410,28.09,0.54,3.17,rain,1015.65
411,28.16,0.55,3.34,rain,1015.59
412,28.22,0.56,3.51,rain,1015.53
413,28.29,0.57,3.69,rain,1015.48
414,28.29,0.57,3.65,rain,1015.41
415,28.29,0.57,3.62,rain,1015.34
416,28.29,0.56,3.59,rain,1015.27
417,28.29,0.56,3.56,rain,1015.2
418,28.18,0.56,3.64,rain,1015.13
419,28.06,0.56,3.72,rain,1015.07
420,27.95,0.56,3.8,rain,1015.0
421,27.7,0.58,3.89,rain,1014.85
422,27.63,0.59,3.9,rain,1014.81
423,27.57,0.6,3.92,rain,1014.76
424,27.32,0.61,3.67,rain,1014.75
425,27.06,0.62,3.42,rain,1014.74
426,26.81,0.63,3.18,rain,1014.72
427,26.17,0.66,2.66,rain,1014.73
428,25.79,0.68,2.39,rain,1014.76
429,25.41,0.7,2.13,rain,1014.78
430,25.02,0.72,1.89,rain,1014.8
431,24.71,0.74,1.94,rain,1014.85
432,24.38,0.76,2.0,rain,1014.91
433,24.07,0.77,2.05,rain,1014.96
434,23.75,0.79,2.11,rain,1015.01
435,23.53,0.8,1.65,rain,1015.08
436,23.31,0.81,1.19,rain,1015.15
437,23.09,0.81,0.75,rain,1015.22
438,22.57,0.84,0.22,rain,1015.44
439,22.41,0.84,0.44,rain,1015.51
440,22.25,0.85,0.68,rain,1015.58
441,22.0,0.86,0.96,rain,1015.64
442,21.75,0.87,1.25,rain,1015.69
443,21.5,0.88,1.54,rain,1015.75
444,23.41,0.77,1.41,rain,1015.8
445,24.05,0.74,1.32,rain,1015.83
446,24.68,0.7,1.27,rain,1015.85
447,25.32,0.66,1.28,rain,1015.87
448,25.96,0.62,1.33,rain,1015.9
449,26.21,0.61,1.26,rain,1015.89
450,26.45,0.59,1.69,rain,1015.89
451,26.7,0.58,2.35,rain,1015.88
452,27.12,0.57,3.17,rain,1015.81
453,27.21,0.57,3.21,rain,1015.77
454,27.3,0.57,3.25,rain,1015.74
455,27.37,0.58,3.27,rain,1015.68
456,27.43,0.58,3.29,rain,1015.62
457,27.5,0.58,3.3,rain,1015.56
458,27.57,0.59,3.4,rain,1015.44
459,27.57,0.59,3.5,rain,1015.37
460,27.57,0.6,3.63,rain,1015.3
461,27.57,0.6,3.79,rain,1015.23
462,27.43,0.61,3.82,rain,1015.16
463,27.3,0.62,3.86,rain,1015.1
464,27.16,0.63,3.9,rain,1015.03
465,27.03,0.64,3.94,rain,1014.97
466,26.96,0.64,3.85,rain,1014.92
467,26.89,0.65,3.77,rain,1014.88
468,26.83,0.65,3.68,rain,1014.84
469,26.39,0.68,3.58,rain,1014.77
470,26.21,0.69,3.57,rain,1014.76
471,26.02,0.7,3.55,rain,1014.74
472,25.82,0.71,3.29,rain,1014.77
473,25.62,0.72,3.03,rain,1014.79
474,25.42,0.73,2.79,rain,1014.81
475,25.02,0.75,2.44,rain,1014.89
476,24.82,0.76,2.34,rain,1014.94
477,24.61,0.76,2.25,rain,1014.99
478,24.41,0.77,2.19,rain,1015.04
479,24.44,0.78,2.14,rain,1015.11
480,24.46,0.78,2.12,rain,1015.18
481,24.49,0.79,2.14,rain,1015.25
482,24.51,0.79,2.19,rain,1015.32
483,24.17,0.81,2.14,rain,1015.4
484,23.83,0.82,2.08,rain,1015.47
485,23.49,0.84,2.03,rain,1015.54
486,22.83,0.87,2.06,rain,1015.73
487,22.67,0.88,2.15,rain,1015.78
488,25.02,0.72,3.42,rain,1015.86
489,25.09,0.71,3.5,rain,1015.88
490,25.17,0.71,3.62,rain,1015.9
491,25.24,0.71,3.76,rain,1015.93
492,25.49,0.7,3.62,rain,1015.92
493,25.75,0.7,3.48,rain,1015.92
494,26.0,0.69,3.35,rain,1015.91
495,26.26,0.69,3.22,rain,1015.91
496,26.6,0.66,3.02,rain,1015.87
497,26.94,0.64,2.84,rain,1015.84
498,27.28,0.62,2.69,rain,1015.8
499,28.13,0.59,2.43,rain,1015.65
500,28.39,0.6,2.47,rain,1015.59
501,28.64,0.6,2.59,rain,1015.53
502,28.58,0.59,2.61,rain,1015.46
503,28.52,0.59,2.69,rain,1015.39
504,28.46,0.59,2.82,rain,1015.33
505,28.53,0.58,2.99,rain,1015.19
506,28.66,0.58,3.1,rain,1015.13
507,28.78,0.58,3.3,rain,1015.06
508,28.91,0.57,3.58,rain,1015.0
509,28.78,0.58,3.46,rain,1014.95
510,28.66,0.59,3.35,rain,1014.91
511,28.53,0.59,3.24,rain,1014.87
512,28.4,0.6,3.12,rain,1014.82
513,28.28,0.6,3.01,rain,1014.81
514,28.15,0.6,2.9,rain,1014.8
515,28.03,0.61,2.79,rain,1014.79
516,27.15,0.64,2.62,rain,1014.82
517,26.77,0.65,2.59,rain,1014.84
518,26.39,0.66,2.57,rain,1014.86
519,26.02,0.67,1.98,rain,1014.92
520,25.64,0.68,1.71,rain,1014.97
521,25.27,0.69,1.88,rain,1015.02
522,24.57,0.68,2.56,rain,1015.15
523,24.25,0.65,3.02,rain,1015.22
524,23.93,0.62,3.67,rain,1015.29
525,23.61,0.6,4.42,rain,1015.36
526,23.36,0.6,4.09,rain,1015.43
527,23.11,0.6,3.79,rain,1015.5
528,22.86,0.61,3.49,rain,1015.57
529,22.61,0.61,3.22,rain,1015.64
530,22.68,0.6,3.82,rain,1015.7
531,22.74,0.59,4.44,rain,1015.76
532,22.81,0.59,5.09,rain,1015.81
533,20.07,0.49,3.85,rain,1015.87
534,20.54,0.49,4.23,rain,1015.89
535,21.01,0.48,4.61,rain,1015.91
536,21.48,0.47,4.99,rain,1015.93
537,22.48,0.44,5.5,rain,1015.95
538,23.01,0.42,5.63,rain,1015.95
539,23.53,0.4,5.76,rain,1015.94
540,24.06,0.38,5.89,rain,1015.94
541,24.31,0.37,5.55,rain,1015.9
542,24.56,0.37,5.21,rain,1015.87
543,24.81,0.36,4.87,rain,1015.83
544,25.06,0.35,4.53,rain,1015.8
545,25.07,0.35,4.27,rain,1015.74
546,25.08,0.35,4.02,rain,1015.68
547,25.08,0.35,3.8,rain,1015.62
548,25.74,0.34,3.62,rain,1015.35
549,25.96,0.33,3.68,rain,1015.28
550,25.87,0.33,3.34,rain,1015.22
551,25.79,0.33,3.05,rain,1015.15
552,25.71,0.33,2.82,rain,1015.09
553,25.53,0.32,2.55,rain,1014.98
554,25.43,0.3,2.49,rain,1014.94
555,25.34,0.29,2.5,rain,1014.89
556,25.24,0.28,2.57,rain,1014.85
557,25.03,0.31,1.98,rain,1014.84
558,24.82,0.33,1.39,rain,1014.83
559,24.61,0.35,0.8,rain,1014.81
560,24.39,0.38,0.21,rain,1014.8
561,23.77,0.36,1.49,rain,1014.83
562,23.15,0.33,2.77,rain,1014.85
563,22.53,0.31,4.05,rain,1014.87
564,20.91,0.29,5.34,rain,1015.0
565,20.41,0.29,5.35,rain,1015.05
566,19.9,0.3,5.38,rain,1015.11
567,19.56,0.3,5.49,rain,1015.18
568,19.21,0.31,5.61,rain,1015.25
569,18.86,0.32,5.72,rain,1015.32
570,18.36,0.33,5.82,rain,1015.46
571,18.2,0.33,5.8,rain,1015.53
572,18.04,0.33,5.79,rain,1015.6
573,17.88,0.33,5.8,rain,1015.67
574,17.38,0.35,5.52,rain,1015.73
575,16.88,0.36,5.25,rain,1015.79
576,16.38,0.38,4.98,rain,1015.84
577,15.42,0.47,5.65,rain,1015.44
578,15.16,0.46,5.81,rain,1015.48
579,14.89,0.44,5.97,rain,1015.51
580,14.62,0.43,6.15,rain,1015.55
581,15.14,0.42,6.23,rain,1015.6
582,15.66,0.4,6.32,rain,1015.64
583,16.18,0.39,6.42,rain,1015.69
584,16.69,0.37,6.52,rain,1015.73
585,17.04,0.36,6.7,rain,1015.77
586,17.38,0.36,6.89,rain,1015.81
587,17.72,0.35,7.09,rain,1015.85
588,18.57,0.33,6.26,rain,1015.94
589,18.82,0.33,5.76,rain,1015.96
590,19.07,0.32,5.27,rain,1015.98
591,19.57,0.31,5.54,rain,1015.98
592,20.07,0.29,5.87,rain,1015.97
593,20.57,0.28,6.25,rain,1015.97
594,21.27,0.26,4.79,rain,1015.93
595,21.48,0.26,2.94,rain,1015.89
596,21.68,0.26,1.25,rain,1015.86
597,21.89,0.26,1.28,rain,1015.82
598,22.15,0.25,1.53,rain,1015.77
599,22.42,0.24,2.7,rain,1015.71
600,22.68,0.23,4.05,rain,1015.65
601,22.94,0.22,5.47,rain,1015.59
602,22.98,0.23,4.96,rain,1015.52
603,23.02,0.23,4.49,rain,1015.45
604,23.05,0.24,4.06,rain,1015.38
605,23.54,0.23,3.55,rain,1015.18
606,23.76,0.22,3.47,rain,1015.12
607,23.99,0.21,3.4,rain,1015.05
608,23.99,0.21,3.66,rain,1015.01
609,23.99,0.21,3.92,rain,1014.97
610,23.99,0.2,4.17,rain,1014.92
611,23.8,0.2,4.38,rain,1014.87
612,23.61,0.19,4.33,rain,1014.85
613,23.42,0.19,4.28,rain,1014.84
614,23.23,0.18,4.23,rain,1014.83
615,22.75,0.2,3.9,rain,1014.85
616,22.27,0.22,3.58,rain,1014.88
617,21.78,0.23,3.25,rain,1014.9
618,21.29,0.25,2.93,rain,1014.92
619,20.71,0.26,2.91,rain,1014.98
620,20.13,0.27,2.9,rain,1015.03
621,19.54,0.29,2.88,rain,1015.08
622,17.94,0.34,2.91,rain,1015.28
623,17.44,0.36,2.97,rain,1015.35
624,16.93,0.38,3.05,rain,1015.42
625,16.69,0.38,3.25,rain,1015.49
626,16.44,0.38,3.47,rain,1015.56
627,16.19,0.38,3.71,rain,1015.63
628,15.7,0.39,3.59,rain,1015.76
629,15.46,0.4,3.21,rain,1015.82
630,15.22,0.41,2.85,rain,1015.87
631,15.52,0.47,3.38,rain,1015.92
632,16.18,0.45,3.32,rain,1015.95
633,16.84,0.44,3.27,rain,1015.97
